year,program_code,program_name,organizer_name,organizer_name_normalized,agenda_captured,papers_total,source_url
2020,AG,Aging,David M. Cutler,david m cutler,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20AG
2020,AG,Aging,Jonathan S. Skinner,jonathan s skinner,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20AG
2020,AP,Asset Pricing,Ralph S. J. Koijen,ralph s j koijen,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI20AP
2020,AP,Asset Pricing,Sydney C. Ludvigson,sydney c ludvigson,1,13,https://conference.nber.org/agenda/simple_printable?conf_id=SI20AP
2020,EFBEM,Behavioral Macro,Andrew Caplin,andrew caplin,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFBEM
2020,EFBEM,Behavioral Macro,Michael Woodford,michael woodford,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFBEM
2020,EFEL,Capital Markets and the Economy,Janice C. Eberly,janice c eberly,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFEL
2020,EFEL,Capital Markets and the Economy,Deborah J. Lucas,deborah j lucas,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFEL
2020,CH,Children,Janet Currie,janet currie,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CH
2020,CH,Children,Anna Aizer,anna aizer,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CH
2020,CRIW,Conference on Research in Income and Wealth,Katharine G. Abraham,katharine g abraham,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRCR
2020,CRIW,Conference on Research in Income and Wealth,Susanto Basu,susanto basu,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRCR
2020,CRIW,Conference on Research in Income and Wealth,Nicholas Bloom,nicholas bloom,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRCR
2020,CRIW,Conference on Research in Income and Wealth,Carol A. Corrado,carol a corrado,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRCR
2020,CF,Corporate Finance,Antoinette Schoar,antoinette schoar,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CF
2020,CF,Corporate Finance,Amir Sufi,amir sufi,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CF
2020,DEV,Development Economics,Christopher Blattman,christopher blattman,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Shawn Cole,shawn cole,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Dave Donaldson,dave donaldson,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Kelsey Jack,kelsey jack,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Seema Jayachandran,seema jayachandran,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Paul Niehaus,paul niehaus,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DEV,Development Economics,Alessandra Voena,alessandra voena,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DEV
2020,DAE,Development of the American Economy,Kris James Mitchener,kris james mitchener,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DAE
2020,DAE,Development of the American Economy,John Parman,john parman,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DAE
2020,DAE,Development of the American Economy,Allison Shertzer,allison shertzer,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI20DAE
2020,EFEG,EFG Program Meeting,Benjamin Moll,benjamin moll,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs20
2020,EFEG,EFG Program Meeting,Valerie A. Ramey,valerie a ramey,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs20
2020,EFG,Economic Growth,Ufuk Akcigit,ufuk akcigit,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFEG
2020,EFG,Economic Growth,Francisco J. Buera,francisco j buera,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFEG
2020,EFG,Economic Growth,David Lagakos,david lagakos,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFEG
2020,CRI,Economics of Crime,Philip J. Cook,philip j cook,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CRI
2020,CRI,Economics of Crime,Jens Ludwig,jens ludwig,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20CRI
2020,ED,Economics of Education,Caroline M. Hoxby,caroline m hoxby,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ED
2020,PENS,Economics of National Security,Eli Berman,eli berman,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PENS
2020,PESS,Economics of Social Security,Alexander M. Gelber,alexander m gelber,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ESS
2020,PESS,Economics of Social Security,James M. Poterba,james m poterba,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ESS
2020,ENT,Entrepreneurship,Josh Lerner,josh lerner,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRENT
2020,ENT,Entrepreneurship,David T. Robinson,david t robinson,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRENT
2020,EEE,Environmental & Energy Economics,Christopher R. Knittel,christopher r knittel,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EEE
2020,EEE,Environmental & Energy Economics,Reed Walker,reed walker,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EEE
2020,GE,Gender in the Economy,Jessica Goldberg,jessica goldberg,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20GE
2020,GE,Gender in the Economy,Claudia Goldin,claudia goldin,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20GE
2020,GE,Gender in the Economy,Seema Jayachandran,seema jayachandran,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20GE
2020,GE,Gender in the Economy,Claudia Olivetti,claudia olivetti,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20GE
2020,GE,Gender in the Economy,Tom Vogl,tom vogl,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20GE
2020,HC,Health Care,Amy Finkelstein,amy finkelstein,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HC
2020,HC,Health Care,Heidi L. Williams,heidi l williams,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HC
2020,HE,Health Economics,Christopher S. Carpenter,christopher s carpenter,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HE
2020,HE,Health Economics,Michael Grossman,michael grossman,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HE
2020,HE,Health Economics,Robert Kaestner,robert kaestner,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HE
2020,HF,Household Finance,Adair Morse,adair morse,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HF
2020,HF,Household Finance,Johannes Stroebel,johannes stroebel,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HF
2020,HF,Household Finance,Stephen P. Zeldes,stephen p zeldes,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20HF
2020,IFMDS,IFM Data Sources,Galina Hale,galina hale,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IFMDS
2020,IFMDS,IFM Data Sources,Michael W. Klein,michael w klein,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IFMDS
2020,PRIT,IT and Digitization,Erik Brynjolfsson,erik brynjolfsson,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRIT
2020,PRIT,IT and Digitization,Shane Greenstein,shane greenstein,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRIT
2020,PRIT,IT and Digitization,Susan Athey,susan athey,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRIT
2020,PRIT,IT and Digitization,Hal R. Varian,hal r varian,1,31,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRIT
2020,IPM,Impulse and Propagation Mechanisms,Lawrence Christiano,lawrence christiano,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFCE
2020,IPM,Impulse and Propagation Mechanisms,Martin S. Eichenbaum,martin s eichenbaum,1,17,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFCE
2020,EFDIS,Income Distribution and Macroeconomics,Roland Bénabou,roland benabou,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFDIS
2020,EFDIS,Income Distribution and Macroeconomics,Raquel Fernández,raquel fernandez,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFDIS
2020,EFDIS,Income Distribution and Macroeconomics,Oded Galor,oded galor,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFDIS
2020,EFDIS,Income Distribution and Macroeconomics,Fabrizio Zilibotti,fabrizio zilibotti,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFDIS
2020,IO,Industrial Organization,Ying Fan,ying fan,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IO
2020,IO,Industrial Organization,Jakub Kastl,jakub kastl,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IO
2020,IO,Industrial Organization,Thomas G. Wollmann,thomas g wollmann,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IO
2020,PRINN,Innovation,Adam B. Jaffe,adam b jaffe,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRINN
2020,PRINN,Innovation,Benjamin Jones,benjamin jones,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRINN
2020,PRINN,Innovation,Heidi L. Williams,heidi l williams,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRINN
2020,IFM,International Finance & Macroeconomics,Matteo Maggiori,matteo maggiori,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IFM
2020,IFM,International Finance & Macroeconomics,Ina Simonovska,ina simonovska,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20IFM
2020,ITI,International Trade & Investment,Laura Alfaro,laura alfaro,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ITI
2020,ITI,International Trade & Investment,Costas Arkolakis,costas arkolakis,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ITI
2020,ITI,International Trade & Investment,Stephen J. Redding,stephen j redding,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ITI
2020,ITM,International Trade & Macroeconomics,Andrei A. Levchenko,andrei a levchenko,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ITM
2020,ITM,International Trade & Macroeconomics,Katheryn Russ,katheryn russ,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ITM
2020,LS,Labor Studies,David Autor,david autor,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI20LS
2020,LS,Labor Studies,Patrick M. Kline,patrick m kline,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI20LS
2020,LS,Labor Studies,Alexandre Mas,alexandre mas,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI20LS
2020,LE,Law and Economics,Christine Jolls,christine jolls,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20LE
2020,EFMPL,Macro Perspectives,Philipp Kircher,philipp kircher,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMPL
2020,EFMPL,Macro Perspectives,Guido Menzio,guido menzio,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMPL
2020,EFMPL,Macro Perspectives,Giuseppe Moscarini,giuseppe moscarini,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMPL
2020,MPF,Macro Public Finance,Dirk Krueger,dirk krueger,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MPF
2020,MPF,Macro Public Finance,Aleh Tsyvinski,aleh tsyvinski,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MPF
2020,MPF,Macro Public Finance,Florian Scheuer,florian scheuer,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MPF
2020,MPF,Macro Public Finance,Stefanie Stantcheva,stefanie stantcheva,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MPF
2020,EFMB,Macro Within and Across Borders,Mark A. Aguiar,mark a aguiar,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMB
2020,EFMB,Macro Within and Across Borders,Patrick J. Kehoe,patrick j kehoe,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMB
2020,EFMB,Macro Within and Across Borders,Mark L.J. Wright,mark l j wright,1,4,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMB
2020,MEFM,"Macro, Money and Financial Markets",Markus K. Brunnermeier,markus k brunnermeier,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MEFM
2020,MEFM,"Macro, Money and Financial Markets",Arvind Krishnamurthy,arvind krishnamurthy,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MEFM
2020,MEFM,"Macro, Money and Financial Markets",Guillermo Ordoñez,guillermo ordonez,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20MEFM
2020,PRMP,Macroeconomics and Productivity,Susanto Basu,susanto basu,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRMP
2020,PRMP,Macroeconomics and Productivity,Nicholas Bloom,nicholas bloom,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRMP
2020,PRMP,Macroeconomics and Productivity,Raffaella Sadun,raffaella sadun,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRMP
2020,PRMP,Macroeconomics and Productivity,Chad Syverson,chad syverson,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRMP
2020,EFMM,Micro Data and Macro Models,Erik Hurst,erik hurst,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMM
2020,EFMM,Micro Data and Macro Models,Greg Kaplan,greg kaplan,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMM
2020,EFMM,Micro Data and Macro Models,Giovanni L. Violante,giovanni l violante,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI20EFMM
2020,ME,Monetary Economics,Emi Nakamura,emi nakamura,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ME
2020,ME,Monetary Economics,Jón Steinsson,jon steinsson,1,19,https://conference.nber.org/agenda/simple_printable?conf_id=SI20ME
2020,PPL,Personnel Economics,Mitchell Hoffman,mitchell hoffman,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PPL
2020,PPL,Personnel Economics,Kathryn L. Shaw,kathryn l shaw,1,9,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PPL
2020,POL,Political Economy,Gerard Padró I Miquel,gerard padro i miquel,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20POL
2020,POL,Political Economy,Jesse M. Shapiro,jesse m shapiro,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20POL
2020,PRPD,"Productivity, Development, and Entrepreneurship",Nicholas Bloom,nicholas bloom,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRPD
2020,PRPD,"Productivity, Development, and Entrepreneurship",Chang-Tai Hsieh,chang-tai hsieh,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRPD
2020,PRPD,"Productivity, Development, and Entrepreneurship",Tavneet Suri,tavneet suri,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRPD
2020,PRPD,"Productivity, Development, and Entrepreneurship",Christopher Woodruff,christopher woodruff,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRPD
2020,PE,Public Economics,Raj Chetty,raj chetty,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,PE,Public Economics,Jeffrey Clemens,jeffrey clemens,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,PE,Public Economics,Nathaniel Hendren,nathaniel hendren,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,PE,Public Economics,Henrik Kleven,henrik kleven,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,PE,Public Economics,Dmitry Taubinsky,dmitry taubinsky,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,PE,Public Economics,Danny Yagan,danny yagan,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PE
2020,REAL,Real Estate,Fernando V. Ferreira,fernando v ferreira,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20REAL
2020,REAL,Real Estate,Tomasz Piskorski,tomasz piskorski,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI20REAL
2020,RISK,Risks of Financial Institutions,Mark Carey,mark carey,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20RISK
2020,RISK,Risks of Financial Institutions,René M. Stulz,rene m stulz,1,11,https://conference.nber.org/agenda/simple_printable?conf_id=SI20RISK
2020,SIP,Science of Science Funding,Paula Stephan,paula stephan,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRSF
2020,SIP,Science of Science Funding,Reinhilde Veugelers,reinhilde veugelers,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI20PRSF
2020,URB,Urban Economics,Edward L. Glaeser,edward l glaeser,1,26,https://conference.nber.org/agenda/simple_printable?conf_id=SI20URB
2021,AG,Aging,David M. Cutler,david m cutler,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI21AG
2021,AG,Aging,Jonathan S. Skinner,jonathan s skinner,1,18,https://conference.nber.org/agenda/simple_printable?conf_id=SI21AG
2021,AP,Asset Pricing,Ralph S. J. Koijen,ralph s j koijen,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI21AP
2021,AP,Asset Pricing,Sydney C. Ludvigson,sydney c ludvigson,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI21AP
2021,EFBEM,Behavioral Macro,Andrew Caplin,andrew caplin,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFBEM
2021,EFBEM,Behavioral Macro,Michael Woodford,michael woodford,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFBEM
2021,HPC,Big Data and High-Performance Computing,Toni Whited,toni whited,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HPC
2021,HPC,Big Data and High-Performance Computing,Mao Ye,mao ye,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HPC
2021,EFEL,Capital Markets and the Economy,Janice C. Eberly,janice c eberly,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFEL
2021,EFEL,Capital Markets and the Economy,Deborah J. Lucas,deborah j lucas,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFEL
2021,CH,Children,Janet Currie,janet currie,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CH
2021,CH,Children,Anna Aizer,anna aizer,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CH
2021,CRIW,Conference on Research in Income and Wealth,Katharine G. Abraham,katharine g abraham,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRCR
2021,CRIW,Conference on Research in Income and Wealth,Susanto Basu,susanto basu,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRCR
2021,CRIW,Conference on Research in Income and Wealth,Nicholas Bloom,nicholas bloom,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRCR
2021,CRIW,Conference on Research in Income and Wealth,Carol A. Corrado,carol a corrado,1,14,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRCR
2021,CF,Corporate Finance,Antoinette Schoar,antoinette schoar,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CF
2021,CF,Corporate Finance,Amir Sufi,amir sufi,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CF
2021,DEV,Development Economics,David Atkin,david atkin,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Frederico Finan,frederico finan,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Andrew Foster,andrew foster,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Rema Hanna,rema hanna,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Seema Jayachandran,seema jayachandran,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Ahmed Mushfiq Mobarak,ahmed mushfiq mobarak,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DEV,Development Economics,Shing-Yi Wang,shing-yi wang,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DEV
2021,DAE,Development of the American Economy,Christopher M. Meissner,christopher m meissner,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DAE
2021,DAE,Development of the American Economy,John Parman,john parman,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DAE
2021,DAE,Development of the American Economy,Allison Shertzer,allison shertzer,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DAE
2021,DAE,Development of the American Economy,Leah Platt Boustan,leah platt boustan,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DAE
2021,DAE,Development of the American Economy,William J. Collins,william j collins,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21DAE
2021,DEM,Dynamic Equilibrium Models,S. Borağan Aruoba,s boragan aruoba,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFSF
2021,DEM,Dynamic Equilibrium Models,Jesús Fernández-Villaverde,jesus fernandez-villaverde,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFSF
2021,DEM,Dynamic Equilibrium Models,Frank Schorfheide,frank schorfheide,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFSF
2021,EFEG,EFG Program Meeting,Jennifer La'O,jennifer lao,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs21
2021,EFEG,EFG Program Meeting,Giovanni L. Violante,giovanni l violante,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=EFGs21
2021,EFG,Economic Growth,Ufuk Akcigit,ufuk akcigit,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFEG
2021,EFG,Economic Growth,Francisco J. Buera,francisco j buera,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFEG
2021,EFG,Economic Growth,David Lagakos,david lagakos,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFEG
2021,CRI,Economics of Crime,Philip J. Cook,philip j cook,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CRI
2021,CRI,Economics of Crime,Jens Ludwig,jens ludwig,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CRI
2021,CRI,Economics of Crime,Crystal Yang,crystal yang,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21CRI
2021,ED,Economics of Education,Caroline M. Hoxby,caroline m hoxby,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ED
2021,PENS,Economics of National Security,Eli Berman,eli berman,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PENS
2021,PESS,Economics of Social Security,Alexander M. Gelber,alexander m gelber,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ESS
2021,PESS,Economics of Social Security,James M. Poterba,james m poterba,1,7,https://conference.nber.org/agenda/simple_printable?conf_id=SI21ESS
2021,ENT,Entrepreneurship,Yael Hochberg,yael hochberg,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRENT
2021,ENT,Entrepreneurship,Josh Lerner,josh lerner,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRENT
2021,ENT,Entrepreneurship,David T. Robinson,david t robinson,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRENT
2021,EEE,Environmental & Energy Economics,Matthew Kotchen,matthew kotchen,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EEE
2021,EEE,Environmental & Energy Economics,Mar Reguant,mar reguant,1,24,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EEE
2021,EFFE,Forecasting and Empirical Methods,Allan Timmermann,allan timmermann,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFFE
2021,EFFE,Forecasting and Empirical Methods,Jonathan H. Wright,jonathan h wright,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFFE
2021,HC,Health Care,William N. Evans,william n evans,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HC
2021,HC,Health Care,Amy Finkelstein,amy finkelstein,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HC
2021,HC,Health Care,Timothy Layton,timothy layton,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HC
2021,HC,Health Care,Heidi L. Williams,heidi l williams,1,8,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HC
2021,HE,Health Economics,Christopher S. Carpenter,christopher s carpenter,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HE
2021,HE,Health Economics,Rosalie Liccardo Pacula,rosalie liccardo pacula,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HE
2021,HE,Health Economics,Tara Watson,tara watson,1,10,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HE
2021,HF,Household Finance,Adair Morse,adair morse,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HF
2021,HF,Household Finance,Johannes Stroebel,johannes stroebel,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HF
2021,HF,Household Finance,Stephen P. Zeldes,stephen p zeldes,1,16,https://conference.nber.org/agenda/simple_printable?conf_id=SI21HF
2021,IFMDS,IFM Data Sources,Galina Hale,galina hale,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IFMDS
2021,IFMDS,IFM Data Sources,Michael W. Klein,michael w klein,1,5,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IFMDS
2021,PRIT,IT and Digitization,Susan Athey,susan athey,1,37,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRIT
2021,PRIT,IT and Digitization,Erik Brynjolfsson,erik brynjolfsson,1,37,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRIT
2021,PRIT,IT and Digitization,Catherine Tucker,catherine tucker,1,37,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRIT
2021,PRIT,IT and Digitization,Hal R. Varian,hal r varian,1,37,https://conference.nber.org/agenda/simple_printable?conf_id=SI21PRIT
2021,IPM,Impulse and Propagation Mechanisms,Lawrence Christiano,lawrence christiano,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFCE
2021,IPM,Impulse and Propagation Mechanisms,Martin S. Eichenbaum,martin s eichenbaum,1,20,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFCE
2021,IO,Industrial Organization,Ulrich Doraszelski,ulrich doraszelski,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IO
2021,IO,Industrial Organization,Gastón Illanes,gaston illanes,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IO
2021,IO,Industrial Organization,Bradley Larsen,bradley larsen,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IO
2021,IO,Industrial Organization,Fiona Scott Morton,fiona scott morton,1,12,https://conference.nber.org/agenda/simple_printable?conf_id=SI21IO
2021,EFDIS,Inequality and the Macroeconomy,Roland Bénabou,roland benabou,1,6,https://conference.nber.org/agenda/simple_printable?conf_id=SI21EFDIS
